rank	elo	pm	games	wins	losses	white_wins	white_losses	black_wins	black_losses	avg_plies	ms_move	cpu_ms_move	nodes_move	eff	active	id
1	1186	24	504	442	62	240	12	202	50	37.1	0.253	6.554	973	94	gone	ab(deep=6,tt,ord,margin=100,nodes=200k)@1.classic(chip=100)@1
2	1176	15	1820	1705	115	856	54	849	61	53.2	25.299	25.055	91688	80	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=169,4975683c,tdleaf_self,lin,shape=129-1)@1
3	1174	15	1820	1703	117	865	45	838	72	51.1	26.150	25.815	93553	80	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=602,68cbb27d,tdleaf_self,lin,shape=129-1)@1
4	1174	24	504	438	66	241	11	197	55	37.6	0.179	5.336	666	95	gone	ab(deep=6,tt,ord,margin=25,nodes=200k)@1.classic(chip=100)@1
5	1163	9	2780	2321	459	1144	246	1177	213	45.4	142.510	138.026	473353	68	gone	ab(deep=8,tt,ord,nodes=2m)@1.classic(chip=100)@2
6	1162	23	504	434	70	249	3	185	67	41.6	8.196	9.591	83762	88	gone	ab(deep=6,ord,nodes=200k)@1.classic(chip=100)@1
7	1158	12	1880	1642	238	836	104	806	134	44.1	118.576	115.401	393835	69	gone	ab(deep=8,tt,ord,nodes=2m)@1.classic(chip=100)@2.dil(prob=15,deep=6)@1
8	1147	23	504	429	75	233	19	196	56	38.5	0.177	4.949	664	93	gone	ab(deep=6,tt,ord,margin=50,nodes=200k)@1.classic(chip=100)@1
9	1146	11	1880	1626	254	815	125	811	129	44.2	94.993	92.603	315232	69	gone	ab(deep=8,tt,ord,nodes=2m)@1.classic(chip=100)@2.dil(prob=30,deep=6)@1
10	1139	23	504	426	78	234	18	192	60	38.3	2.763	7.152	14712	89	gone	ab(deep=6,tt,nodes=200k)@1.classic(chip=100)@1
11	1139	23	504	426	78	234	18	192	60	38.3	2.843	4.995	14822	93	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1
12	1118	13	1820	1652	168	835	75	817	93	51.5	26.925	26.466	95381	76	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=349,5ee50d5c,tdleaf_self,lin,shape=129-1)@1
13	1096	22	504	410	94	246	6	164	88	37.6	5.282	7.564	124482	85	gone	ab(deep=6,nodes=200k)@1.classic(chip=100)@1
14	1096	10	1975	1599	376	808	174	791	202	54.7	24.104	22.553	74641	76	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=169,4975683c,tdleaf_self,lin,shape=129-1)@1
15	1092	8	2596	1974	622	1001	297	973	325	55.3	13.824	13.389	45647	80	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=11)@1
16	1082	26	318	256	62	138	21	118	41	36.7	1.619	5.896	7690	86	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=15,deep=3)@1
17	1078	8	2596	1938	658	1014	284	924	374	55.0	15.371	14.789	50887	78	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=10)@1
18	1071	26	318	253	65	139	20	114	45	36.8	0.201	5.997	794	85	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=15,deep=4)@1
19	1069	9	1800	1255	545	638	262	617	283	56.6	16.051	15.467	54188	77	gone	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1
20	1068	8	2636	1942	694	906	412	1036	282	46.4	7.676	7.291	23402	83	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.opener(book,book=2)@1
21	1065	12	1820	1594	226	823	87	771	139	52.2	27.494	27.177	99220	72	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=603,2da121ee,tdleaf_self,lin,shape=129-1)@1
22	1062	8	2596	1894	702	945	353	949	349	56.0	12.580	12.216	41761	78	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=4)@1
23	1060	12	1820	1588	232	814	96	774	136	42.2	130.194	128.907	481199	62	on	ab(deep=8,tt,ord,nodes=2m)@2.classic(chip=100)@2
24	1059	11	1756	1405	351	665	213	740	138	52.1	39.717	38.513	120229	70	gone	ab(deep=6,ord,nodes=200k)@1.adv(chip=77,support=-2,control=1,noiseseed=1,racewin=1)@1.opener(book,book=20)@1
25	1058	12	1820	1585	235	810	100	775	135	42.4	11.256	10.930	38673	79	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.opener(book,book=2)@1
26	1056	8	2596	1877	719	956	342	921	377	56.2	14.168	13.737	46933	77	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1
27	1055	8	2740	1958	782	1021	349	937	433	57.4	20.613	19.947	69044	74	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1
28	1054	12	1820	1581	239	808	102	773	137	41.1	11.689	11.333	40968	78	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.opener(book,book=7)@1
29	1053	12	1820	1580	240	792	118	788	122	41.7	11.402	11.107	40077	78	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.opener(book,book=8)@1
30	1053	10	1966	1515	451	768	210	747	241	53.3	21.253	20.162	65533	74	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=602,68cbb27d,tdleaf_self,lin,shape=129-1)@1
31	1050	12	1820	1576	244	852	58	724	186	53.0	28.638	28.145	101687	71	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=351,42d88d8e,tdleaf_self,lin,shape=129-1)@1
32	1046	8	2636	1882	754	977	341	905	413	55.1	14.485	14.143	49499	76	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=1)@1
33	1045	12	1820	1570	250	793	117	777	133	42.2	11.181	10.898	39188	78	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.opener(book,book=9)@1
34	1044	12	1820	1568	252	782	128	786	124	41.6	10.990	10.708	38536	78	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.opener(book,book=4)@1
35	1042	25	318	245	73	129	30	116	43	37.2	2.509	4.726	12591	85	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=30,deep=3)@1
36	1042	25	318	245	73	135	24	110	49	37.0	0.143	4.373	545	86	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=30,deep=4)@1
37	1042	14	1052	893	159	465	61	428	98	53.4	20.202	19.417	63471	73	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1
38	1042	12	1820	1565	255	796	114	769	141	41.4	11.675	11.428	41076	77	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.opener(book,book=14)@1
39	1041	12	1820	1564	256	813	97	751	159	52.8	19.225	18.954	68893	73	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1
40	1039	10	1967	1489	478	769	209	720	269	52.7	21.853	20.715	67868	72	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=349,5ee50d5c,tdleaf_self,lin,shape=129-1)@1
41	1039	8	2596	1829	767	883	415	946	352	55.3	13.646	13.185	45938	76	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=12)@1
42	1038	12	1820	1561	259	857	53	704	206	52.8	28.835	28.515	104251	70	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=171,10d3530c,tdleaf_self,lin,shape=129-1)@1
43	1037	10	1967	1485	482	743	235	742	247	54.7	28.020	24.910	83423	71	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=171,10d3530c,tdleaf_self,lin,shape=129-1)@1
44	1036	8	2596	1823	773	919	379	904	394	55.6	15.263	14.807	50043	75	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1
45	1036	12	1820	1558	262	759	151	799	111	51.1	40.063	39.598	123782	68	on	ab(deep=6,ord,nodes=200k)@2.adv(chip=77,support=-2,control=1,noiseseed=1,racewin=1)@1.opener(book,book=20)@1
46	1035	8	2596	1820	776	805	493	1015	283	53.2	39.211	37.627	113037	68	gone	ab(deep=6,ord,nodes=200k)@1.adv(chip=77,support=-2,control=1,noiseseed=1,racewin=1)@1.opener(book,book=2)@1
47	1033	12	1820	1554	266	811	99	743	167	48.7	18.270	17.994	65426	73	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=441,01db390c,tdleaf_self,lin,shape=129-1)@1
48	1032	12	1820	1553	267	756	154	797	113	50.9	40.617	40.061	124938	68	on	ab(deep=6,ord,nodes=200k)@2.adv(chip=77,support=-2,control=1,noiseseed=1,racewin=1)@1.opener(book,book=19)@1
49	1032	8	2596	1811	785	844	454	967	331	45.8	7.569	7.168	22248	81	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.opener(book,book=9)@1
50	1032	10	1764	1366	398	710	172	656	226	55.0	16.208	15.829	54978	74	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=16)@1
51	1032	12	1820	1552	268	792	118	760	150	51.2	18.315	18.048	66842	73	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=10)@1
52	1031	8	2636	1838	798	886	432	952	366	52.3	16.663	16.277	56314	74	gone	ab(deep=6,tt,ord,qs,nodes=200k)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1
53	1031	11	1820	1551	269	761	149	790	120	50.7	39.061	38.584	120691	68	on	ab(deep=6,ord,nodes=200k)@2.adv(chip=77,support=-2,control=1,noiseseed=1,racewin=1)@1.opener(book,book=3)@1
54	1030	11	1820	1550	270	786	124	764	146	50.5	16.898	16.721	61788	73	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=4)@1
55	1029	8	2596	1801	795	846	452	955	343	46.2	8.628	8.183	25817	79	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.opener(book,book=4)@1
56	1029	11	1820	1548	272	805	105	743	167	41.3	11.618	11.298	40941	76	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.opener(book,book=13)@1
57	1029	11	1820	1548	272	802	108	746	164	42.1	12.175	12.070	41653	76	on	ab(deep=6,tt,ord,qs,nodes=200k)@2.classic(turn=1,chip=4)@2
58	1028	27	242	185	57	99	22	86	35	54.0	14.914	14.823	67951	74	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=169,4975683c,tdleaf_self,lin,shape=129-1)@1.opener(cbook,cbook=5,ply=16)@1
59	1027	8	2596	1796	800	822	476	974	324	46.4	9.156	8.749	27272	78	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.opener(book,book=7)@1
60	1026	8	2780	1947	833	811	579	1136	254	52.7	39.989	38.012	117698	67	gone	ab(deep=6,ord,nodes=200k)@1.adv(chip=77,support=-2,control=1,noiseseed=1,racewin=1)@1
61	1025	7	2876	1988	888	1030	408	958	480	55.1	15.519	14.953	51561	74	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1
62	1025	25	318	240	78	131	28	109	50	37.3	0.325	3.527	1391	87	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=45,deep=4)@1
63	1024	14	960	720	240	380	100	340	140	52.9	14.643	14.284	50756	74	gone	ab(d6,tt,ord,nb200k)@1.learned(s7,c7f7ce61)@1
64	1024	8	2740	1865	875	897	473	968	402	56.3	17.653	17.050	58694	73	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=3,68364898,pool_games,lin,shape=129-1)@1
65	1023	10	1764	1351	413	644	238	707	175	44.6	9.150	8.804	27374	78	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.opener(book,book=14)@1
66	1023	10	1756	1346	410	650	228	696	182	52.1	40.100	38.901	121335	67	gone	ab(deep=6,ord,nodes=200k)@1.adv(chip=77,support=-2,control=1,noiseseed=1,racewin=1)@1.opener(book,book=19)@1
67	1023	11	1820	1540	280	754	156	786	124	50.9	40.977	40.297	125700	67	on	ab(deep=6,ord,nodes=200k)@2.adv(chip=77,support=-2,control=1,noiseseed=1,racewin=1)@1
68	1022	7	2876	1978	898	1007	431	971	467	54.8	15.912	15.417	51952	73	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1
69	1021	11	1820	1538	282	824	86	714	196	52.9	18.674	18.483	69509	72	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1
70	1019	10	1904	1430	474	735	217	695	257	57.4	17.927	17.586	59182	72	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
71	1019	11	1820	1535	285	775	135	760	150	51.6	17.900	17.663	65240	72	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=1)@1
72	1019	11	1820	1535	285	781	129	754	156	51.9	18.393	18.148	66744	72	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=16)@1
73	1018	11	1820	1534	286	761	149	773	137	51.1	18.039	17.826	68772	72	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1
74	1017	10	1764	1341	423	676	206	665	217	54.5	18.358	18.030	62574	72	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=15)@1
75	1017	11	1820	1532	288	791	119	741	169	51.4	17.302	17.079	63155	72	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=12)@1
76	1016	8	2596	1765	831	824	474	941	357	46.0	8.272	7.871	24438	79	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.opener(book,book=8)@1
77	1015	11	1820	1530	290	786	124	744	166	44.9	21.014	20.733	96844	71	on	ab(deep=6,ord,nodes=200k)@2.adv(chip=75,hole=3,race=2,noiseseed=1,racewin=1)@1
78	1015	11	1820	1530	290	773	137	757	153	51.9	17.771	17.595	64888	72	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1
79	1015	11	1820	1530	290	800	110	730	180	41.7	11.190	11.078	41675	76	on	ab(deep=6,tt,ord,time=150ms)@2.classic(chip=100)@2
80	1014	11	1820	1528	292	797	113	731	179	42.3	11.874	11.717	77055	75	on	ab(deep=6,ord,nodes=200k)@2.classic(chip=100)@2
81	1013	10	1751	1334	417	667	203	667	214	51.6	23.125	21.819	71937	70	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=351,42d88d8e,tdleaf_self,lin,shape=129-1)@1
82	1012	11	1820	1525	295	763	147	762	148	51.6	18.775	18.578	68575	71	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1
83	1011	10	1750	1330	420	656	214	674	206	52.3	21.568	20.486	69758	71	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=603,2da121ee,tdleaf_self,lin,shape=129-1)@1
84	1009	11	1820	1521	299	804	106	717	193	41.5	11.469	11.362	43959	75	on	ab(deep=6,tt,nodes=200k)@2.classic(chip=100)@2
85	1009	11	1820	1521	299	786	124	735	175	41.8	10.507	10.398	34967	76	on	ab(deep=6,tt,ord,margin=50,nodes=200k)@2.classic(chip=100)@2
86	1009	11	1820	1521	299	776	134	745	165	51.7	17.817	17.607	64933	72	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=11)@1
87	1008	8	2596	1741	855	834	464	907	391	54.9	17.619	17.029	57490	72	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=6)@1
88	1008	25	318	235	83	128	31	107	52	38.3	4.276	7.275	22227	79	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=4)@1
89	1007	11	1820	1519	301	770	140	749	161	51.1	18.458	18.210	67163	71	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(book,book=15)@1
90	1006	11	1820	1517	303	797	113	720	190	42.1	11.192	10.882	39104	75	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.opener(book,book=1)@1
91	1006	10	1764	1321	443	638	244	683	199	45.1	10.563	10.138	32481	76	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.opener(book,book=13)@1
92	1005	11	1820	1516	304	796	114	720	190	41.7	11.317	11.177	41790	75	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2
93	1004	25	318	234	84	128	31	106	53	36.8	1.587	3.408	7551	86	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=45,deep=3)@1
94	1004	11	1820	1514	306	788	122	726	184	42.6	10.559	10.444	35098	75	on	ab(deep=6,tt,ord,margin=25,nodes=200k)@2.classic(chip=100)@2
95	1004	9	1904	1401	503	721	231	680	272	58.1	21.239	20.820	70014	70	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=4)@1
96	1001	10	1780	1330	450	707	183	623	267	57.1	402.715	387.839	85663	54	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
97	998	14	1052	855	197	429	97	426	100	52.9	24.394	23.488	77153	69	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1
98	997	11	1820	1505	315	719	191	786	124	52.0	23.489	22.960	79188	69	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1
99	997	14	1052	854	198	440	86	414	112	42.2	11.788	11.336	36112	74	gone	ab(deep=6,tt,ord,time=150ms)@1.classic(chip=100)@2
100	994	24	318	231	87	124	35	107	52	36.3	0.303	2.652	1329	87	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=60,deep=4)@1
101	994	14	1052	851	201	427	99	424	102	52.3	21.519	20.715	68614	69	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=3,68364898,pool_games,lin,shape=129-1)@1
102	994	11	1820	1500	320	709	201	791	119	50.3	38.738	38.348	119778	65	on	ab(deep=6,ord,nodes=200k)@2.adv(chip=77,support=-2,control=1,noiseseed=1,racewin=1)@1.opener(book,book=2)@1
103	994	7	3092	2155	937	1084	462	1071	475	43.1	4.321	7.250	21162	77	gone	ab(deep=6,tt,ord,margin=50,nodes=200k)@1.classic(chip=100)@2
104	993	11	1820	1499	321	785	125	714	196	42.4	11.106	10.898	40799	74	on	ab(deep=6,tt,ord,margin=100,nodes=200k)@2.classic(chip=100)@2
105	993	7	3472	2556	916	1325	411	1231	505	47.7	111.052	109.670	407246	59	on	ab(deep=8,tt,ord,nodes=2m)@2.classic(chip=100)@2.dil(prob=15,deep=6)@1
106	991	11	1820	1496	324	745	165	751	159	50.4	20.635	20.385	72943	69	on	ab(deep=6,tt,ord,qs,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1
107	990	27	196	155	41	80	18	75	23	53.0	29.213	24.882	54028	68	gone	ab(d6,tt,ord,nb200k)@1.learned(s6,99ac0d85)@1
108	990	27	196	155	41	78	20	77	21	52.2	33.309	27.926	56029	67	gone	ab(d6,tt,ord,nb200k)@1.learned(s13,068b8a37)@1
109	989	17	472	305	167	152	84	153	83	62.4	19.717	19.044	65167	70	gone	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99,value,lin,129-1,con100)@1
110	989	11	1392	965	427	499	197	466	230	59.7	17.873	17.518	60268	70	gone	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99,value,lin,129-1,con100)@1.opener(rand,4)@1
111	988	7	3092	2137	955	1078	468	1059	487	43.9	4.967	9.468	25894	75	gone	ab(deep=6,tt,nodes=200k)@1.classic(chip=100)@2
112	988	8	2636	1710	926	853	465	857	461	45.6	10.126	9.883	31306	74	gone	ab(deep=6,tt,ord,qs,nodes=200k)@1.classic(turn=1,chip=4)@2
113	987	7	3472	2538	934	1289	447	1249	487	57.0	17.846	17.602	63671	70	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
114	987	7	3196	2176	1020	1098	500	1078	520	43.9	4.036	7.140	20004	77	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2
115	986	7	3472	2533	939	1333	403	1200	536	47.2	92.626	91.470	340706	60	on	ab(deep=8,tt,ord,nodes=2m)@2.classic(chip=100)@2.dil(prob=30,deep=6)@1
116	984	10	1756	1278	478	622	256	656	222	55.5	17.953	17.596	59539	70	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=18)@1
117	983	11	1820	1484	336	725	185	759	151	51.7	22.554	22.325	79794	68	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1
118	982	14	1052	840	212	400	126	440	86	52.0	24.718	23.730	75186	68	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1
119	981	9	1904	1357	547	704	248	653	299	49.7	11.212	10.824	33591	73	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.opener(rand,moves=4)@1
120	981	20	504	361	143	182	70	179	73	35.1	1.599	2.017	37827	89	gone	ab(deep=5)@1.classic(chip=100)@1
121	979	11	1820	1478	342	734	176	744	166	52.8	19.600	19.380	73132	69	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1
122	979	26	242	173	69	90	31	83	38	42.8	6.870	6.898	29267	77	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.opener(cbook,cbook=3,ply=16)@1
123	978	24	318	226	92	118	41	108	51	37.0	0.724	2.461	3504	87	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=60,deep=3)@1
124	978	11	1820	1476	344	716	194	760	150	53.0	19.804	19.550	72240	69	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1
125	977	7	3092	2099	993	1047	499	1052	494	43.4	3.964	7.809	19361	76	gone	ab(deep=6,tt,ord,margin=25,nodes=200k)@1.classic(chip=100)@2
126	976	11	1820	1474	346	733	177	741	169	56.0	176.142	174.286	89594	56	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
127	975	10	1756	1262	494	605	273	657	221	55.8	19.647	19.274	65412	68	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=17)@1
128	974	7	3472	2494	978	1231	505	1263	473	58.0	20.348	20.069	74051	68	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=4)@1
129	974	17	472	296	176	146	90	150	86	59.4	20.755	20.052	67307	68	gone	ab(d6,tt,ord,nb200k)@1.learned(s7,c7f7ce61,value,lin,129-1,con100)@1
130	974	26	196	151	45	76	22	75	23	51.2	24.693	22.319	50657	67	gone	ab(d6,tt,ord,nb200k)@1.learned(s7,388ce3fa)@1
131	973	13	1052	831	221	406	120	425	101	52.2	19.705	19.028	64281	68	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1
132	972	10	1840	1307	533	651	269	656	264	57.7	17.732	17.394	59846	69	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
133	971	10	1726	1237	489	640	218	597	271	50.8	15.784	14.856	47745	70	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=441,01db390c,tdleaf_self,lin,shape=129-1)@1
134	970	7	3092	2076	1016	1018	528	1058	488	43.2	4.069	8.347	19962	74	gone	ab(deep=6,tt,ord,margin=100,nodes=200k)@1.classic(chip=100)@2
135	970	26	196	150	46	79	19	71	27	50.6	26.273	23.408	52244	67	gone	ab(d6,tt,ord,nb200k)@1.learned(s4,95b45b1f)@1
136	969	13	1052	827	225	433	93	394	132	53.7	21.790	20.962	71245	68	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1
137	969	8	2636	1652	984	795	523	857	461	45.0	7.975	7.686	24794	75	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.opener(book,book=1)@1
138	967	9	1840	1298	542	633	287	665	255	56.6	21.196	20.492	66678	68	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=4)@1
139	967	10	1796	1271	525	674	224	597	301	55.8	18.112	17.676	62201	69	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1
140	967	7	3472	2468	1004	1209	527	1259	477	55.6	20.801	20.258	70224	68	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=4)@1
141	964	7	3092	2057	1035	1082	464	975	571	48.1	7.007	11.030	71315	72	gone	ab(deep=6,ord,nodes=200k)@1.classic(chip=100)@2
142	964	7	3472	2459	1013	1268	468	1191	545	57.6	17.266	17.056	62581	69	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
143	963	7	3472	2456	1016	1268	468	1188	548	50.0	11.102	10.790	38361	72	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.opener(rand,moves=4)@1
144	963	26	242	169	73	84	37	85	36	43.8	6.796	6.767	29107	76	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.opener(cbook,cbook=2,ply=16)@1
145	962	11	1392	923	469	480	216	443	253	57.6	18.778	18.406	62186	68	gone	ab(d6,tt,ord,nb200k)@1.learned(s7,c7f7ce61,value,lin,129-1,con100)@1.opener(rand,4)@1
