rank	elo	pm	games	wins	losses	white_wins	white_losses	black_wins	black_losses	avg_plies	ms_move	cpu_ms_move	nodes_move	eff	active	id
148	899	13	1028	823	205	406	108	417	97	56.8	175.756	174.386	89760	52	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
149	899	9	1840	1271	569	661	259	610	310	59.9	361.366	344.571	79838	49	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1
150	897	10	1756	1216	540	631	247	585	293	58.5	446.199	432.326	81374	48	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
151	897	13	1052	809	243	381	145	428	98	52.6	21.279	20.506	68848	63	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1
152	896	13	1028	820	208	393	121	427	87	52.6	22.351	22.152	79586	62	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1
153	896	26	196	145	51	74	24	71	27	53.2	35.569	29.739	59504	60	gone	ab(d6,tt,ord,nb200k)@1.learned(s10,6153d426)@1
154	895	10	1756	1211	545	626	252	585	293	58.6	391.703	379.478	85547	48	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
155	894	7	2780	1700	1080	990	400	710	680	49.0	21.161	20.049	95264	63	gone	ab(deep=6,ord,nodes=200k)@1.adv(chip=75,hole=3,race=2,noiseseed=1,racewin=1)@1
156	892	9	1904	1285	619	639	313	646	306	58.7	18.133	17.756	60647	63	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
157	891	8	2636	1580	1056	708	610	872	446	53.8	19.067	18.465	62169	63	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1
158	891	9	1840	1254	586	677	243	577	343	58.6	18.872	18.515	63777	63	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
159	889	10	1734	1190	544	609	253	581	291	53.5	41.787	39.457	69744	58	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=405,111c40c8,tdleaf_self,mlp,shape=129-32-1)@1
160	889	13	1028	813	215	425	89	388	126	44.0	10.273	10.147	34927	67	on	ab(deep=6,tt,ord,margin=25,nodes=200k)@2.classic(chip=100)@2
161	884	26	196	142	54	75	23	67	31	50.3	145.958	129.627	51096	52	gone	ab(d6,tt,ord,nb200k)@1.learned(s22,93efd444)@1
162	883	9	1840	1239	601	622	298	617	303	58.0	18.569	18.211	62261	62	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
163	881	10	1736	1235	501	616	252	619	249	57.9	20.115	19.920	73969	62	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=4)@1
164	880	26	196	141	55	66	32	75	23	51.8	34.471	29.412	57811	59	gone	ab(d6,tt,ord,nb200k)@1.learned(s11,e2d2f5da)@1
165	880	26	196	141	55	76	22	65	33	50.8	26.628	23.257	50859	61	gone	ab(d6,tt,ord,nb200k)@1.learned(s8,41ebc0ab)@1
166	880	10	1736	1234	502	628	240	606	262	50.0	10.821	10.655	38340	66	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.opener(rand,moves=4)@1
167	879	10	1736	1232	504	605	263	627	241	55.6	20.415	20.102	70465	61	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=4)@1
168	878	10	1736	1230	506	633	235	597	271	57.3	17.150	17.015	62727	62	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
169	877	13	1028	801	227	419	95	382	132	54.6	19.427	19.271	74812	62	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1
170	874	13	1028	798	230	435	79	363	151	55.5	409.974	405.283	95117	47	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
171	874	13	1028	798	230	385	129	413	101	53.3	17.835	17.690	65554	62	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=2)@1
172	873	10	1727	1157	570	572	286	585	284	53.8	57.908	54.804	76515	55	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=387,607b64aa,tdleaf_self,lin,shape=30-1)@1
173	872	13	1028	796	232	393	121	403	111	54.8	21.568	21.364	81735	61	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1
174	869	25	196	138	58	70	28	68	30	50.0	28.638	24.820	54620	60	gone	ab(d6,tt,ord,nb200k)@1.learned(s5,70081fb7)@1
175	867	9	1756	1158	598	609	269	549	329	59.2	386.851	376.718	87270	47	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=115,21d7e638,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
176	867	13	1028	791	237	357	157	434	80	53.0	19.194	19.049	70024	61	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=18)@1
177	866	9	1800	938	862	493	407	445	455	53.4	12.644	12.352	44267	64	gone	ab(d6,tt,ord,nb200k)@1.learned(s9,e5b3b014)@1
178	866	24	318	205	113	106	53	99	60	38.3	5.377	8.188	28996	67	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=10)@1
179	866	9	1756	1155	601	599	279	556	322	58.9	385.682	373.785	85788	47	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=114,316257e9,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
180	866	25	196	137	59	73	25	64	34	52.9	165.216	147.175	56856	50	gone	ab(d6,tt,ord,nb200k)@1.learned(s25,64a11ec7)@1
181	866	19	344	195	149	99	73	96	76	58.0	19.297	19.021	63435	61	gone	ab(d6,tt,ord,nb200k)@1.learned(s9,e5b3b014,value,lin,129-1,con100)@1
182	864	13	1028	788	240	400	114	388	126	54.3	49.468	49.030	95496	55	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=405,111c40c8,tdleaf_self,mlp,shape=129-32-1)@1
183	861	13	1028	785	243	412	102	373	141	54.2	19.749	19.565	73298	60	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1
184	861	10	1736	1198	538	632	236	566	302	59.1	345.304	342.354	82580	47	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1
185	860	13	1028	784	244	396	118	388	126	55.2	21.946	21.856	80443	60	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1
186	857	13	1028	781	247	407	107	374	140	57.2	389.512	386.413	97077	46	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=114,316257e9,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
187	855	9	1764	1138	626	550	332	588	294	60.3	1256.967	1220.567	88978	42	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1
188	855	25	196	134	62	72	26	62	36	54.2	168.845	147.819	59492	50	gone	ab(d6,tt,ord,nb200k)@1.learned(s19,37dc9a9a)@1
189	855	13	1028	778	250	352	162	426	88	52.6	19.335	19.183	70667	60	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=17)@1
190	854	13	1028	777	251	367	147	410	104	52.7	19.082	18.901	69585	60	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(book,book=6)@1
191	850	39	96	28	68	13	35	15	33	64.1	22.862	20.375	70998	59	gone	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99,pool_games,lin,129-1,con100)@1
192	847	10	1736	1172	564	584	284	588	280	58.2	17.427	17.272	63902	60	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
193	843	9	1756	1111	645	593	285	518	360	58.6	410.434	395.673	90660	45	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=110,1466db6c,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
194	843	12	1160	852	308	435	145	417	163	41.4	4.137	5.698	20177	68	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=15,deep=3)@1
195	842	10	1736	1162	574	625	243	537	331	58.7	17.963	17.790	66422	60	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
196	841	13	1028	764	264	421	93	343	171	57.1	180.057	178.596	92427	48	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
197	841	10	1736	1160	576	604	264	556	312	45.6	9.428	9.317	35364	64	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=15,deep=4)@1
198	838	8	2336	1557	779	777	391	780	388	43.6	3.593	7.101	17631	65	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=15,deep=4)@1
199	837	25	196	129	67	66	32	63	35	53.7	25.579	23.517	52623	58	gone	ab(d6,tt,ord,nb200k)@1.learned(s9,4d37b1f7)@1
200	837	9	1840	1143	697	595	325	548	372	60.8	359.718	349.921	82442	45	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1
201	829	25	196	127	69	62	36	65	33	54.5	168.636	149.544	58758	48	gone	ab(d6,tt,ord,nb200k)@1.learned(s23,1533231f)@1
202	829	25	196	127	69	62	36	65	33	51.6	157.984	137.814	54163	49	gone	ab(d6,tt,ord,nb200k)@1.learned(s24,d1e5f517)@1
203	829	19	504	310	194	162	90	148	104	36.8	0.165	0.266	3704	103	gone	ab(deep=4)@1.classic(chip=100)@1
204	828	13	1028	750	278	349	165	401	113	54.0	19.081	18.829	72533	58	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1
205	828	9	1736	1134	602	571	297	563	305	58.3	17.728	17.564	65543	59	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
206	827	9	1734	1071	663	445	417	626	246	50.5	22.551	21.219	69824	58	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=459,642147d2,tdleaf_self,lin,shape=129-1)@1
207	826	7	2788	1479	1309	698	696	781	613	51.4	14.645	14.181	48331	60	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=99,59815079,pool_games,lin,shape=129-1)@1
208	826	25	196	126	70	65	33	61	37	53.2	252.027	229.678	53089	46	gone	ab(d6,tt,ord,nb200k)@1.learned(s33,b02b58b6)@1
209	819	13	1028	740	288	407	107	333	181	57.5	398.669	395.430	97529	44	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
210	815	25	196	123	73	63	35	60	38	52.9	270.558	243.894	57249	46	gone	ab(d6,tt,ord,nb200k)@1.learned(s35,e0fe5acd)@1
211	815	12	1028	735	293	366	148	369	145	54.6	73.434	72.730	110090	50	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=387,607b64aa,tdleaf_self,lin,shape=30-1)@1
212	814	12	1052	720	332	352	174	368	158	49.6	18.667	18.009	59433	58	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=99,59815079,pool_games,lin,shape=129-1)@1
213	813	9	1756	1051	705	553	325	498	380	59.4	411.724	397.351	91423	44	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=112,baa2951a,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
214	813	12	1160	816	344	423	157	393	187	41.7	5.007	8.378	24781	62	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=4)@1
215	811	19	504	301	203	157	95	144	108	35.7	0.048	0.065	1097	134	gone	ab(deep=3)@1.classic(chip=100)@1
216	810	12	1028	730	298	390	124	340	174	56.7	406.621	403.447	100263	44	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=115,21d7e638,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
217	810	12	1028	730	298	323	191	407	107	54.3	19.655	19.439	72688	57	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1
218	810	9	1736	1100	636	561	307	539	329	44.8	8.343	8.206	29707	62	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=30,deep=4)@1
219	808	25	196	121	75	61	37	60	38	54.3	265.004	241.440	57693	45	gone	ab(d6,tt,ord,nb200k)@1.learned(s37,97ad3321)@1
220	804	12	1028	723	305	386	128	337	177	40.7	8.025	7.814	132436	62	on	ab(deep=6,nodes=200k)@2.classic(chip=100)@2
221	802	12	1028	721	307	388	126	333	181	56.1	423.756	418.886	102359	43	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=110,1466db6c,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
222	802	9	1736	1015	721	527	341	488	380	52.5	17.157	16.563	55255	57	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=8)@1
223	798	9	1736	1008	728	505	363	503	365	50.5	16.426	15.817	50939	57	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=8)@1
224	797	8	2252	1412	840	762	364	650	476	42.4	5.077	8.028	124703	61	gone	ab(deep=6,nodes=200k)@1.classic(chip=100)@2
225	796	9	1736	1072	664	552	316	520	348	44.4	6.593	6.453	24001	63	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=45,deep=4)@1
226	795	9	1736	1070	666	563	305	507	361	59.4	358.900	355.885	86924	43	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=4)@1
227	795	23	318	182	136	94	65	88	71	38.4	5.269	8.004	28299	61	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=14)@1
228	794	19	504	293	211	156	96	137	115	37.8	0.171	0.240	3691	100	gone	ab(deep=4)@1.classic(chip=100)@1.dil(prob=5)@1
229	794	19	504	293	211	154	98	139	113	37.6	5.402	7.039	123467	62	gone	ab(deep=6,nodes=200k)@1.classic(chip=100)@1.dil(prob=10)@1
230	792	19	504	292	212	148	104	144	108	35.4	8.264	10.543	184041	59	gone	ab(deep=6,noab,nodes=200k)@1.classic(chip=100)@1
231	791	11	1264	677	587	323	309	354	278	52.5	16.192	15.345	52211	57	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=2,59815079,pool_games,lin,shape=129-1)@1
232	791	25	196	116	80	68	30	48	50	55.2	157.712	141.679	56720	46	gone	ab(d6,tt,ord,nb200k)@1.learned(s21,29061624)@1
233	790	8	2336	1430	906	734	434	696	472	43.4	3.394	6.056	16583	63	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=30,deep=4)@1
234	790	12	1160	787	373	399	181	388	192	43.6	3.759	5.573	18816	63	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=30,deep=3)@1
235	787	25	196	115	81	60	38	55	43	52.7	154.251	135.400	55163	46	gone	ab(d6,tt,ord,nb200k)@1.learned(s17,56ed7027)@1
236	787	25	196	115	81	66	32	49	49	56.6	277.819	249.775	58749	44	gone	ab(d6,tt,ord,nb200k)@1.learned(s30,ba8efc12)@1
237	786	9	1904	1054	850	561	391	493	459	52.9	15.981	15.674	53575	56	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=8)@1
238	783	12	1028	699	329	373	141	326	188	58.0	405.584	402.182	102414	42	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=112,baa2951a,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
239	783	9	1840	1028	812	543	377	485	435	55.4	15.819	15.470	52411	56	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
240	781	12	1160	776	384	385	195	391	189	42.7	5.414	8.957	27372	59	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=7)@1
241	781	12	1028	696	332	360	154	336	178	39.4	2.165	2.142	35604	71	on	ab(deep=5)@2.classic(chip=100)@2
242	780	25	196	113	83	59	39	54	44	53.2	154.673	134.462	54709	46	gone	ab(d6,tt,ord,nb200k)@1.learned(s18,111d8d80)@1
243	779	23	318	177	141	104	55	73	86	54.7	2.621	2.567	17300	69	gone	ab(deep=4)@1.exp(chip=64,column=1,forward=15)@1
244	778	12	1028	693	335	334	180	359	155	57.4	468.917	465.098	99675	41	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1
245	777	8	2252	1361	891	741	385	620	506	51.3	0.514	0.812	10480	80	gone	ab(deep=4)@1.exp(chip=4,forward=2)@2
246	777	25	196	112	84	54	44	58	40	52.7	241.162	217.857	51301	44	gone	ab(d6,tt,ord,nb200k)@1.learned(s28,6d10efee)@1
247	775	8	2252	1356	896	700	426	656	470	52.8	0.488	0.803	9925	80	gone	ab(deep=4)@1.exp(chip=4,forward=1)@2
248	775	9	1904	1030	874	524	428	506	446	51.2	15.630	15.135	50172	56	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=8)@1
249	774	19	504	283	221	170	82	113	139	46.4	0.593	0.762	11861	81	gone	ab(deep=4)@1.exp(chip=4,forward=2)@1
250	774	12	1028	688	340	368	146	320	194	52.0	0.885	0.895	9910	79	on	ab(deep=4)@2.exp(chip=4,forward=1)@2
251	773	25	196	111	85	58	40	53	45	55.0	253.394	229.008	54725	43	gone	ab(d6,tt,ord,nb200k)@1.learned(s36,31b20ca2)@1
252	772	9	1736	1023	713	538	330	485	383	43.2	4.994	4.895	18187	63	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=60,deep=4)@1
253	770	25	196	110	86	64	34	46	52	53.8	148.657	130.770	53528	45	gone	ab(d6,tt,ord,nb200k)@1.learned(s15,af04747f)@1
254	768	9	1940	1061	879	521	449	540	430	52.3	17.234	16.761	56702	55	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1
255	768	9	1727	952	775	457	401	495	374	54.1	72.325	68.505	74704	48	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=333,06bdc1f0,tdleaf_self,mlp,shape=30-16-1)@1
256	767	10	1392	693	699	368	328	325	371	53.2	13.668	13.393	46424	56	gone	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99,value,lin,129-1,con100)@1.opener(rand,8)@1
257	766	12	1028	678	350	322	192	356	158	49.1	16.133	15.977	60356	55	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=99,59815079,pool_games,lin,shape=129-1)@1
258	765	12	1028	677	351	271	243	406	108	49.5	26.921	26.630	96534	52	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=459,642147d2,tdleaf_self,lin,shape=129-1)@1
259	764	9	1736	940	796	475	393	465	403	51.1	14.172	13.670	44633	56	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
260	760	12	1028	672	356	307	207	365	149	48.6	16.572	16.406	59786	54	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=99,59815079,pool_games,lin,shape=129-1)@1
261	760	12	1028	672	356	334	180	338	176	54.0	447.059	443.444	110184	41	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
262	759	25	196	107	89	56	42	51	47	53.6	147.864	129.625	51508	45	gone	ab(d6,tt,ord,nb200k)@1.learned(s16,500afc93)@1
263	759	25	196	107	89	57	41	50	48	53.3	162.646	146.117	56678	44	gone	ab(d6,tt,ord,nb200k)@1.learned(s26,d70c5070)@1
264	759	9	1840	977	863	519	401	458	462	53.1	14.395	14.201	48861	55	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
265	759	9	1904	994	910	509	443	485	467	48.2	8.805	8.449	26161	58	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.opener(rand,moves=8)@1
266	758	9	1736	994	742	531	337	463	405	53.0	14.831	14.733	56435	55	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=8)@1
267	756	25	196	106	90	54	44	52	46	53.5	278.528	252.101	58780	42	gone	ab(d6,tt,ord,nb200k)@1.learned(s34,93fd930c)@1
268	754	24	318	169	149	94	65	75	84	55.5	2.632	2.638	17358	66	gone	ab(deep=4)@1.exp(chip=65,column=1,forward=14)@1
269	753	9	1736	985	751	540	328	445	423	55.6	14.757	14.589	53389	54	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
270	752	9	1840	961	879	509	411	452	468	51.0	13.332	13.073	43919	55	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
271	751	9	1736	981	755	520	348	461	407	53.0	15.049	14.906	55918	54	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.opener(rand,moves=8)@1
272	751	8	2252	1293	959	672	454	621	505	51.7	0.504	0.813	10256	78	gone	ab(deep=4)@1.exp(chip=4,forward=4)@2
273	751	8	2252	1293	959	649	477	644	482	41.3	1.370	2.206	33881	68	gone	ab(deep=5)@1.classic(chip=100)@2
274	749	25	196	104	92	59	39	45	53	56.9	251.718	225.714	54291	42	gone	ab(d6,tt,ord,nb200k)@1.learned(s27,12a6c33c)@1
275	748	9	1736	906	830	487	381	419	449	47.5	8.798	8.489	26101	57	gone	ab(deep=6,tt,ord,time=150ms)@1.classic(chip=100)@2.opener(rand,moves=8)@1
276	746	9	1948	1010	938	523	451	487	487	52.4	15.927	15.356	51580	54	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1
277	746	9	1736	969	767	476	392	493	375	50.6	14.697	14.568	53053	54	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=8)@1
278	745	25	196	103	93	59	39	44	54	54.0	155.735	135.999	54938	44	gone	ab(d6,tt,ord,nb200k)@1.learned(s20,30a9414b)@1
279	745	25	196	103	93	53	45	50	48	54.1	251.347	223.615	53213	42	gone	ab(d6,tt,ord,nb200k)@1.learned(s29,ef8eac9c)@1
280	745	25	196	103	93	57	41	46	52	53.3	246.861	226.472	54277	42	gone	ab(d6,tt,ord,nb200k)@1.learned(s38,2df06048)@1
281	745	12	1028	653	375	336	178	317	197	51.8	0.862	0.848	9780	77	on	ab(deep=4)@2.exp(chip=4,forward=2)@2
282	744	12	1028	652	376	328	186	324	190	39.8	0.260	0.242	3929	94	on	ab(deep=4)@2.classic(chip=100)@2
283	743	9	1727	900	827	487	371	413	456	54.5	21.707	20.544	67614	52	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=369,612a48a8,tdleaf_self,lin,shape=129-1)@1
284	742	12	1052	634	418	327	199	307	219	50.7	18.566	17.886	59294	53	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1
285	741	9	1736	959	777	501	367	458	410	50.1	15.134	14.942	52881	53	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.opener(rand,moves=8)@1
286	741	12	1028	648	380	340	174	308	206	54.2	441.140	437.666	106136	40	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
287	740	12	1052	632	420	291	235	341	185	50.7	19.991	19.256	63395	52	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1
288	739	9	1736	889	847	454	414	435	433	51.7	13.947	13.509	44868	54	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
289	738	25	196	101	95	61	37	40	58	53.9	224.690	202.883	49527	42	gone	ab(d6,tt,ord,nb200k)@1.learned(s32,18116b38)@1
290	737	8	2336	1286	1050	651	517	635	533	42.9	2.578	4.917	12592	60	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=45,deep=4)@1
291	735	9	1840	926	914	466	454	460	460	52.0	13.214	12.942	44662	54	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
292	735	9	1840	925	915	503	417	422	498	54.1	271.513	262.398	59867	41	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1
293	735	9	1840	925	915	454	466	471	449	56.3	16.943	16.567	55925	52	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
